title,manufacturer,source,source_id,country_code,barcode,composition,description
"ACAPPELLA namų kvapas BERŽAS, 100 ml",Acappella,GIN,32390,LT,4772155003385,,
"ACAPPELLA namų kvapas DŽIAUGSMO ŽVAIGŽDĖ, 100 ml",Acappella,GIN,32391,LT,4772155003422,,
"ACAPPELLA namų kvapas GYVYBĖS MEDIS, 100 ml",Acappella,GIN,32393,LT,4772155003415,,
"ACAPPELLA namų kvapas MANDARINAI IR BAZILIKAS, 100 ml",Acappella,GIN,32394,LT,4772155003439,,
"ACAPPELLA namų kvapas ŽALIOJI ARBATA, 100 ml",Acappella,GIN,32396,LT,4772155003279,,
"ACAPPELLA namų kvapas VYŠNIA, 100 ml",Acappella,GIN,32397,LT,4772155003262,,
"ACAPPELLA namų kvapas ROŽĖ IR SANTALAS, 100 ml",Acappella,GIN,32398,LT,4772155003378,,
"ACAPPELLA namų kvapas RUBINAS, 100 ml",Acappella,GIN,32399,LT,4772155003255,,
"ACAPPELLA NATURALS namų kvapas GRANATAS, 100 ml",Acappella Naturals,GIN,32405,LT,5060574611229,,
"ACAPPELLA NATURALS namų kvapas VANDENS GĖLĖS, 100 ml",Acappella Naturals,GIN,32406,LT,5060574611236,,
"MANO NAMAI namų kvapas LAIMĖ, 100 ml",Mano namai,GIN,32401,LT,4779023521576,,
"MANO NAMAI namų kvapas PASLAPTIS, 100 ml",Aromika,GIN,32402,LT,4779023521583,,
"MANO NAMAI namų kvapas PASAKA, 100 ml",Mano namai,GIN,32403,LT,4779023521590,,
"MANO NAMAI namų kvapas SAPNAS, 100 ml",Mano namai,GIN,32404,LT,4779023521606,,
"Namų kvapas A MOMENT OF DELIGHT, 100 ml",A MOMENT OF,GIN,32407,LT,4779023528483,,
"Namų kvapas A MOMENT OF MOONLIGHT, 100 ml",A MOMENT OF,GIN,32409,LT,4779023528469,,
"Namų kvapas A MOMENT OF PERFECT BALANCE, 100 ml",A MOMENT OF,GIN,32410,LT,4779023528476,,
"Namų kvapas A MOMENT OF WONDER, 100 ml",A MOMENT OF,GIN,32412,LT,4779023528506,,
"Baci Milano parfumuotas namų kvapo papildymas ,,03""  250ml",Baci Milano,GIN,32914,LT,8050327870291,,
"Baci Milano parfumuotas namų kvapo papildymas ,,05""  250ml",Baci Milano,GIN,32915,LT,8050327870314,,
"Baci Milano parfumuotas namų kvapo papildymas ,,07""  250ml",Baci Milano,GIN,32927,LT,8050327870338,,
"Baci Milano parfumuotas namų kvapo papildymas ,,06""  250ml",Baci Milano,GIN,32924,LT,8050327870321,,
"Baci Milano parfumuotas namų kvapo papildymas ,,LORD""  250ml",Baci Milano,GIN,32931,LT,8053736153160,,
"Baci Milano parfumuotas namų kvapo papildymas ,,08""  250ml",Baci Milano,GIN,32928,LT,8050327870345,,
"Baci Milano parfumuotas namų kvapo papildymas ,,GREENARY""  250ml",Baci Milano,GIN,32933,LT,8053736152842,,
"Baci Milano parfumuotas namų kvapo papildymas ,,LE FIABE GALA""  50ml",Baci Milano,GIN,32945,LT,8053736153535,,
"Baci Milano parfumuotas namų kvapo papildymas ,,LE FIABE GALA""  250ml",Baci Milano,GIN,32935,LT,805373615328,,
"DR. WOLZ SAFRAN + RHODIOLA EXTRACT, 120 kapsulių",Dr. Wolz,GIN,30035,LT,4021901519442,,
"ELGON MAN UPGRAY plaukus dažantis gelis vyrams, 80 ml + aktyvatorius, 80 ml, Nr. 11.",ELGON,GIN,38736,LT,8053264510527,,
"NUTRICIA NUTRISON ADV CUBISON, 1000 ml",Nutricia,GIN,26543,LT,8716900574849,,
"Basonas moterims, Antis be dangčio, 1000 ml",,GIN,21995,LT,4742225005694,,
"SESDERMA, BTSES, raukšlių mažinimo priemonė, 15ml",,GIN,32172,LT,8470003924238,,
"NASARA kineziologinis teipas, mėlynos spalvos, 5 cm x 5 m, 1 vnt.",NASARA,GIN,30481,LT,PP-02-003-10-00,,
Olimp L-Carnitine 1500 Extreme Mega Caps L-Karnitinas 120 Kapsulių,Olimp,GIN,38439,LT,5901330028847,,
"AMEDIPLUS. švirkštas 1ml/g.stūm/Luer slip 27G x 1/2"" 0.40 x 13mm",Amediplus,GIN,38072,LT,6900601012713,,
"APTAMIL 1, 400 g",Aptamil,GIN,29357,LT,4008976528487,,
"WOODWICK ELLIPSE CINNAMON CHAI, žvakė, 453g",Woodwick,GIN,43444,LT,,,
"WOODWICK LARGE HOURGLASS FRASIER FIR, žvakė, 609g",Woodwick,GIN,43462,LT,,,
"WOODWICK LARGE HOURGLASS CRIMSON BERRIES, žvakė, 609g",Woodwick,GIN,43464,LT,,,
"WOODWICK ELLIPSE FRASIER FIR, žvakė, 453g",Woodwick,GIN,43467,LT,,,
"WOODWICK LARGE HOURGLASS VANILLA & SEA SALT, žvakė, 609g",Woodwick,GIN,43473,LT,,,
"WOODWICK MEDIUM HOURGLASS SEASIDE MIMOSA, žvakė, 275g",Woodwick,GIN,43476,LT,,,
"FINLEPSIN, 200 mg, tabletės, N50",,GIN,20890,LT,4043589000296,,
ACappella mažasis rinkinys MANDARINAI IR BAZILIKAS,Acappella,GIN,39945,LT,4772155012943,,
ACappella rinkinys MANDARINAI IR BAZILIKAS,Acappella,GIN,39942,LT,4772155004856,,
"METFORMIN WORWAG, 1000 mg, plėvele dengtos tabletės, N120",,GIN,22556,LT,4030674007018,,
"METOPROLOL-RATIOPHARM, 50 mg, tabletės, N30",,GIN,20988,LT,4030096117722,,
"RAMICOR, 10 mg, tabletės, N60",,GIN,22150,LT,5907626702613,,
"AZAFALK, 100 mg, plėvele dengtos tabletės, N50",,GIN,40796,LT,4032717995504,,
"CARDIKET RETARD, 40 mg, pailginto atpalaidavimo tabletės, N50",,GIN,21389,LT,5012748607316,,
"IMDUR, 60 mg, pailginto atpalaidavimo tabletės, N30",,GIN,26332,LT,4897078270154,,
"LACYDYNA, 6 mg, plėvele dengtos tabletės, N28",,GIN,41177,LT,4779050100171,,
"PHILIPS AVENT ULTRA AIR, silikoninis čiulptukas, dekoruotas, nuo 6-18mėn., SCF085/17, N2",,GIN,40437,LT,8710103993100,,
"ŠVF MOTERIMS 50+, vaistažolių arbata, N20",ŠVF,GIN,37785,LT,4770161103358,,
"MARTIDERM DRIOSEC, gelinis dezodorantas rankoms ir pėdoms, 75 ml",MartiDerm,GIN,29207,LT,8437000435075,,
"ICE POWER, šaldantis purškalas, 200 ml",Ice Power,GIN,21850,LT,6419854101360,,
"BIOFINITY, kontaktiniai lęšiai, -5,25, 3 vienetai",Biofinity,GIN,39762,LT,829196661204,,
"FORLAX, milteliai geriamajam tirpalui, 10 g, N10",,GIN,42246,LT,3665585004392,,
"ACCU-CHEK SOFTCLIX KIT, dūriklis + adatų rinkinys",Accu-Chek,GIN,29877,LT,4015630006175,,
"VIBROCIL, 2,5 mg/0,25 mg/ml, nosies lašai (tirpalas), 15 ml",Vibrocil,GIN,25728,LT,5997371720406,,
"MARTIDERM drėkinamoji veido kaukė MOISTURISING MASK, 25 ml X 10 vnt.",MartiDerm,GIN,31621,LT,8437015942636,,
Tualetinis vanduo Elizabeth Arden Sunflowers EDT moterims 50 ml,Elizabeth Arden,GIN,40041,LT,085805757847,,
Kvapusis vanduo Hugo Boss Hugo Woman EDP moterims 50 ml,HUGO BOSS,GIN,40045,LT,737052893877,,
"Tualetinis vanduo Elizabeth Arden Green Tea EDT moterims, 100 ml",Elizabeth Arden,GIN,40099,LT,085805268848,,
"Tualetinis vanduo Elizabeth Arden Green Tea EDP moterims, 50 ml",Elizabeth Arden,GIN,40100,LT,085805268749,,
"LIFESTYLES SKYN ORIGINAL, prezervatyvai, 10 vnt.",LifeStyles,GIN,33613,LT,5011831087370,,
"RAW POWDERS SPIRULINA milteliai, 125 g",Raw Powders,GIN,39476,LT,5060897260524,,
"SINURIN SPRAY, nosies purškalas, 30 ml",Lotos Pharma,GIN,28601,LT,4751020310513,,
"BANEOCIN, 250 TV/5000 TV/g, tepalas, 20 g",,GIN,20530,LT,7613421060077,,
"CARE SLIP PLUS M, sauskelnės, 28 vnt.",CARE,GIN,41577,LT,8595611626388,,
"URIAGE BARIESUN AUTOBRONZANT, savaiminio įdegio purškalas, 100ml",Uriage,GIN,38360,LT,3661434001499,,
"DAILIPORT, 0,5 mg, prailginto atpalaidavimo kietosios kapsulės, N50x1",,GIN,41132,LT,7613421027254,,
"LIERAC LUMILOGIE, dvigubas koncentratas dienai/nakčiai, 30 ml",,GIN,34667,LT,3508240004446,,
"ACappella sausas namų kvapas, Magnolijų sodas, 11 g",Acappella,GIN,39934,LT,4772155004429,,
"ACAPPELLA namų kvapas BLACK EDITION VETIVER & CEDARWOOD, 100 ml",Acappella,GIN,39419,LT,4772155011656,,
"ACAPPELLA namų kvapas BLACK EDITION CASHMERE COMFORTS, 100 ml",Acappella,GIN,39421,LT,4772155011663,,
"ACAPPELLA namų kvapas BLACK EDITION PALO SANTO & SANDALWOOD, 100 ml",Acappella,GIN,39422,LT,4772155011649,,
"ACAPPELLA  namų kvapas su lazdelėmis, Design Vanilla arabica, 300 ml",Acappella,GIN,39916,LT,5060574616798,,
"ACAPPELLA namų kvapas BLACK EDITION PINK PEPPER & GUAIAC WOOD, 100 ml",Acappella,GIN,39423,LT,4772155011632,,
"ACAPPELLA kvapiosios lazdelės su stovu, Mandarinai ir bazilikas, 1 vnt",Acappella,GIN,39922,LT,4772155004610,,
"ACAPPELLA namų kvapas su lazdelėmis, Design Moon orchid, 300 ml",Acappella,GIN,39917,LT,5060574616842,,
"ACAPPELLA kvapiosios lazdelės su stovu, Miško uogos, 1 vnt",Acappella,GIN,39923,LT,4772155004030,,
"ACAPPELLA kvapiosios lazdelės su stovu, Magnolijų sodas, 1 vnt",Acappella,GIN,39921,LT,4772155004450,,
"ACAPPELLA kvapiosios lazdelės su stovu, Juodoji orchidėja, 1 vnt",Acappella,GIN,39920,LT,4772155004092,,
"ACAPPELLA kvapiosios lazdelės, Magnolijų sodas, 6 vnt",Acappella,GIN,39927,LT,4772155004443,,
"ACAPPELLA kvapiosios lazdelės, Mandarinai ir bazilikas, 6 vnt",Acappella,GIN,39925,LT,4772155004603,,
"ACAPPELLA namų kvapas su lazdelėmis, Design Saffron oud, 300 ml",Acappella,GIN,39915,LT,5060574616828,,
"ACAPPELLA kvapiosios lazdelės, Miško uogos, 6 vnt",Acappella,GIN,39924,LT,4772155004023,,
"ACAPPELLA kvapiosios lazdelės, Juodoji orchidėja, 6 vnt",Acappella,GIN,39926,LT,4772155004085,,
"ACAPPELLA sausas namų kvapas, Meduolis, 70 g",Acappella,GIN,39930,LT,4772155004115,,
"ACAPPELLA sausas namų kvapas, Miško uogos, 70 g",Acappella,GIN,39928,LT,4772155004016,,
"ACAPPELLA sausas namų kvapas, Rubinas, 70 g",Acappella,GIN,39931,LT,4772155003897,,
"ACAPPELLA sausas namų kvapas, Juodoji orchidėja, 70 g",Acappella,GIN,39929,LT,4772155004078,,
"ACappella sausas namų kvapas, Žalioji arbata, 11 g",Acappella,GIN,39935,LT,4772155003965,,
"ACappella  sausas namų kvapas, Paslaptingi rytai, 11 g",Acappella,GIN,39932,LT,4772155004184,,
"ACappella  sausas namų kvapas, Juodoji orchidėja, 11 g",Acappella,GIN,39933,LT,4772155004061,,
"ACappella sausas namų kvapas Rubinas, 11 g",Acappella,GIN,39936,LT,4772155003880,,
"ACappella Sausas namų kvapas, Vanilė, 11 g",Acappella,GIN,39938,LT,4772155004627,,
"ACappella Sausas namų kvapas, Vyšnia, 11 g",Acappella,GIN,39937,LT,4772155003927,,
"ACappella sausas namų kvapas, Žalioji arbata, 70 g",Acappella,GIN,39941,LT,4772155003972,,
"Sausas namų kvapas ACappella Vyšnia, 70 g",Acappella,GIN,39940,LT,4772155003934,,
ACappella rinkinys ŠILČIAUSI KVEPIANTYS LINKĖJIMAI,Acappella,GIN,39943,LT,4772155004931,,
"ACappella sausas namų kvapas, Magnolijų sodas, 70 g",Acappella,GIN,39939,LT,4772155004436,,
"ACappella  rinkinys, JUODOJI ORCHIDĖJA",Acappella,GIN,39944,LT,4772155004719,,
"ACAPPELLA kvapni žvakė ""Kalėdinė. Meduolis""",Acappella,GIN,40199,LT,4772155014152,,
"ACAPPELLA namų kvapas su lazdelėmis ""Kalėdinis. Cinamonas ir apelsinas""",Acappella,GIN,40201,LT,4772155014121,,
"ACAPPELLA kvapni žvakė ""Kalėdinė. Cinamonas ir apelsinas""",Acappella,GIN,40200,LT,4772155014145,,
"ACAPPELLA namų kvapas su lazdelėmis ""Kalėdinis. Meduolis""",Acappella,GIN,40202,LT,4772155014138,,
"Acappella skalbinių kvepalai, ROUGE",Acappella,GIN,42063,LT,4772155014855,,
"Acappella skalbinių kvepalai, FREESIA",Acappella,GIN,42062,LT,4772155014831,,
"Acappella skalbinių kvepalai, TERSIL",Acappella,GIN,42064,LT,4772155014848,,
"ACAPPELLA Black Edition purškiami namų kvepalai, Pink Pepper & Guaiac Wood, 200 ml",Acappella,GIN,42065,LT,4772155014077,,
"ACAPPELLA Black Edition purškiami namų kvepalai, Cashmere Comforts, 200 ml",Acappella,GIN,42067,LT,4772155014107,,
"Acappella namų kvapas su lazdelėmis ,,Wind and Waves"", 100 ml",Acappella,GIN,42069,LT,4772155013650,,
"ACAPPELLA Black Edition purškiami namų kvepalai, Vetiver & cedarwood, 200 ml",Acappella,GIN,42068,LT,4772155014091,,
"Acappella namų kvapas su lazdelėmis ,,Sky and Earth"", 100 ml",Acappella,GIN,42071,LT,4772155013681,,
"Acappella namų kvapas su lazdelėmis ,,Sun and Sand"", 100 ml",Acappella,GIN,42070,LT,4772155013667,,
"ACAPPELLA Black Edition purškiami namų kvepalai, Palo Santo & Sandalwood, 200 ml",Acappella,GIN,42066,LT,4772155014084,,
"Acappella namų kvapas su lazdelėmis ,,Sea and Stars"", 100 ml",Acappella,GIN,42072,LT,4772155013674,,
"Lappel automobilinis ir spintos kvapusis pakabukas, FRESH TOUCH (dėžutėje)",Acappella,GIN,42105,LT,4772155014565,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Juodoji orchidėja, 10  cm",Acappella,GIN,42074,LT,4772155013926,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Magnolijų sodas, 10 cm",Acappella,GIN,42073,LT,4772155013919,,
Lappel automobilinis ir spintos kvapusis pakabukas dėžutėje SET ME FREE (dėžutėje),Acappella,GIN,42107,LT,4772155014541,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Miško uogos, 10 cm",Acappella,GIN,42075,LT,4772155013933,,
"Lappel automobilinis ir spintos kvapusis pakabukas, NAMAH (dėžutėje)",Acappella,GIN,42108,LT,4772155014527,,
"Lappel automobilinis ir spintos kvapusis pakabukas, DIAMONDS FOREVER (dėžutėje)",Acappella,GIN,42106,LT,4772155014558,,
"Acappella namų kvapas su lazdelėmis, Lietuvos kvapas, 100 ml",Acappella,GIN,42110,LT,4772155014596,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Mandarinas ir bazilikas, 10 cm",Acappella,GIN,42076,LT,4772155013940,,
Namų kvapas su lazdelėmis White Edition SUNRISE,Acappella,GIN,42111,LT,4772155014619,,
Namų kvapas su lazdelėmis White Edition MORNING BLOSSOM,Acappella,GIN,42114,LT,4772155014640,,
Namų kvapas su lazdelėmis White Edition SECRET,Acappella,GIN,42112,LT,4772155014626,,
Namų kvapas su lazdelėmis White Edition HEAVEN SENT,Acappella,GIN,42113,LT,4772155014633,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Miško uogos, 16 cm",Acappella,GIN,42119,LT,4772155014008,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Mandarinas ir bazilikas, 16 cm",Acappella,GIN,42120,LT,4772155013971,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Juodoji orchidėja, 16 cm",Acappella,GIN,42121,LT,4772155013988,,
"Accapella Rankų darbo 100% palmių vaško kvapni žvakė ,,Magnolijų sodas, 16 cm",Acappella,GIN,42122,LT,4772155013995,,
"Lappel automobilinis ir spintos kvapusis pakabukas, DELUX (dėžutėje)",Acappella,GIN,42109,LT,4772155014534,,
"ACAPPELLA  namų kvapas su lazdelėmis, Ramybės balansui, 110 ml",Acappella,GIN,42125,LT,4772155014930,,
"ACAPPELLA  namų kvapas su lazdelėmis, Pasitikėjimui savimi, 110 ml",Acappella,GIN,42127,LT,4772155014954,,
"ACAPPELLA  namų kvapas su lazdelėmis, Minčių energijai, 110 ml",Acappella,GIN,42124,LT,4772155014923,,
"ACAPPELLA  namų kvapas su lazdelėmis, Harmonijai, 110 ml",Acappella,GIN,42126,LT,4772155014947,,
"ACAPPELLA purškiamas namų kvapas, Red nectar, 250 ml",Acappella,GIN,42130,LT,4772155014992,,
"ACAPPELLA  namų kvapas su lazdelėmis, Koncentracijai, 110 ml",Acappella,GIN,42128,LT,4772155014961,,
"ACAPPELLA  namų kvapas su lazdelėmis, Geros nuotaikos kvapas, 210 ml",Acappella,GIN,42129,LT,4772155014879,,
"Lappel automobilinis ir spintos kvapusis pakabukas, FRESH TOUCH (atverčiamas)",Acappella,GIN,42139,LT,4772155014398,,
"Purškiamas namų kvapas ACappella, Citrus woods, 250 ml",Acappella,GIN,42131,LT,4772155014985,,
"Lappel automobilinis ir spintos kvapusis pakabukas, DELUX (atverčiamas)",Acappella,GIN,42140,LT,4772155014428,,
Lappel automobilinis ir spintos kvapusis pakabukas SET ME FREE (atvirutėje),Acappella,GIN,42143,LT,4772155014411,,
"Lappel automobilinis ir spintos kvapusis pakabukas, DIAMONDS FOREVER (atvirutėje)",Acappella,GIN,42142,LT,4772155014404,,
"Lappel  namų kvapas su lazdelėmis ""Fresh touch"",  100 ml",Acappella,GIN,42144,LT,4772155014688,,
"Lappel  namų kvapas su lazdelėmis ""Set me free"",  100 ml",Acappella,GIN,42145,LT,4772155014695,,
"Lappel automobilinis ir spintos kvapusis pakabukas, NAMAH (atvirutėje)",Acappella,GIN,42141,LT,4772155014381,,
"Lappel  namų kvapas su lazdelėmis ""Diamonds forever"",  100 ml",Acappella,GIN,42147,LT,4772155014718,,
"Lappel  namų kvapas su lazdelėmis ""Delux"",  100 ml",Acappella,GIN,42148,LT,4772155014725,,
"Lappel  namų kvapas su lazdelėmis ""Namah"",  100 ml",Acappella,GIN,42146,LT,4772155014701,,
"Mother-K DIA Skalbinių Ploviklis, 100ml.",Mother-K,GIN,43055,LT,8809599637817,,
"Mother-k DIA Skalbinių Minkštiklis, 100 ml.",Mother-K,GIN,43056,LT,8809599637824,,
"Mother-K DIA Skalbinių Ploviklio Ir Minkštiklio Rinkinys, 2 x 100ml.",Mother-K,GIN,43057,LT,8809599638364,,
"Mother-K DIA Skalbinių muilas, 150 g.",Mother-K,GIN,43060,LT,8809876303077,,
"Mother-K DIA Audinių Skalbiklis, 1,7 L (Papildymas)",Mother-K,GIN,43058,LT,8809876303985,,
"FE-LIP Liposominė geležis 20 mg,  30 paketėlių",,GIN,37185,LT,5903938555121,,
"VITA-D-LIP 4000, liposominis vitaminas D, 4000TV, 5 ml, 30 vnt.",,GIN,33669,LT,5907480721959,,
SMARTSLEEP SLEEP+ (30 KAPSULIŲ),Smartsleep,GIN,36815,LT,4260489140338,,
"KABRITA 1 (0  6 mėn)  Pradinis adaptuotas ožkos pieno mišinys,  padedantis palaikyti normalią viškinimo sistemos funkciją. 400g.",Kabrita,GIN,31062,LT,8716677008660,,
"LIFEPLAN SELENIUM BONUS, selenas su chromu ir vitaminais, 30 tablečių",Lidoposterin,GIN,24875,LT,5019205000116,,
"WHITE GLO MICELLAR WHITENING balinamoji micelinė dantų pasta, 150 g + dantų šepetėlis",White Glo,GIN,38619,LT,9319871001391,,
"DR. P. KARVELIS PANKOLIŲ VAISIAI, žolelių arbata, 50 g",,GIN,23227,LT,4779025021111,,
"DR. P. KARVELIS KARČIŲJŲ KIEČIŲ (PELYNŲ) ŽOLĖ, žolelių arbata, 50 g",,GIN,27758,LT,4779025021463,,
"PHYTOMILLESIME, rinkinys: šampūnas 50 ml + kaukė 50 ml + purškiama priemonė 30 ml",Phyto,GIN,34652,LT,3338221002822,,
"Testas, PRIMA H.PYLORI, infekcijos diagnostikai, kasetė, N1",PRIMA,GIN,31542,LT,7640164860053,,
"KALTEK, dengiamieji stikleliai, 24 x 24 mm, 0518, 200 vnt.",Kaltek,GIN,30790,LT,4770518226815,,
"Dressed in Green Menstruacinės kelnaitės žemu liemeniu, Mod. Nr. O187423, M dydis",Dressed in Green,GIN,33456,LT,4771999416313,,
"HERBAMEDICUS FORTE, Tepalas su kanapių aliejumi, 125ml",Herbamedicus,GIN,23763,LT,7640133071428,,
"Golden Rose akių šešėlių pagrindas, 11 ml",GOLDEN ROSE,GIN,35469,LT,8691190120474,,
"Baboo silikoninis apvalus čiulptukas, 0+ mėn, Me To You",Baboo,GIN,36107,LT,5057778250040,,
"VENORUTON, 1000 mg, šnypščiosios tabletės, N15",Venoruton,GIN,26001,LT,4750769000044,,
"URBAN FOOD milteliai LAPINIŲ KOPŪSTŲ (KALE) MILTELIAI, 50 g",Urbanfood,GIN,33734,LT,4779041010427,,
"LIFESTYLES PLAY 3+1, prezervatyvai, 4 vnt.",LifeStyles,GIN,29058,LT,5011831089961,,
"LIFESTYLES SKYN ORIGINAL, prezervatyvai, juodas, 3 vnt.",LifeStyles,GIN,29053,LT,5011831084126,,
"ACAPPELLA namų kvapas MIŠKO UOGOS, 100 ml",Acappella,GIN,32380,LT,4772155003286,,
"AMINOPLASMAL HEPA, 10%, infuzinis tirpalas, 500 ml, N10",,GIN,41293,LT,,,
"MEDB MD-1 Plaukų terapija: ypatingas atstatomasis šampūnas, 500ml",MedB,GIN,37974,LT,8809698220651,,
"GLUCOCARD S, nekalibruojamos diagnostinės juostelės, 50 vnt.",Glucocard,GIN,28096,LT,4987486004776,,
"Quies Specific apsauginiai ausų kištukai miegui, 1 pora",Quies,GIN,42718,LT,3435171311001,,
"DESLORATADINE ZENTIVA, 5 mg, plėvele dengtos tabletės, N30",,GIN,40743,LT,8594739225930,,
"GLUCOSE FRESENIUS, 5 %, infuzinis tirpalas, 250 ml, N20",,GIN,26865,LT,,,
"ZOELY, 2,5 mg/1,5 mg, plėvele dengtos tabletės, N28",,GIN,23220,LT,5060632508904,,
"PROPOLIO TEPALAS, 20 g",Medicata,GIN,26361,LT,4770684852290,,
"ARTELAC NIGHTTIME GEL, gelis, 10 g",Artelac,GIN,24069,LT,4030571007333,,
"ARTELAC REBALANCE, lašai akims, 10 ml",Artelac,GIN,24070,LT,4030571007371,,
PULSAAR ACTIVE Cirkuliacinės kojinės. Juoda spalva. L dydis,Pulsaar,GIN,40529,LT,7649989347459,,
"HairBurst stiprinamasis plaukų šampūnas ir kondicionierius, MEN 2-IN-1, 350ml",HairBurst,GIN,36420,LT,5060743580172,,
"ELITE BAGS šaltkrepšis DIA`S BITONO, pilka, 1 vnt.",Elite Bags,GIN,33845,LT,DL-01-014-00-00,,
"ŽIV nustatymo testas, N1",BioLytical,GIN,42841,LT,,,
"HELICOTEST DRY, testas H.Pylori diagnostikai iš bioptato",Helicotest dry,GIN,23162,LT,47728509,,
"Natūralus argano aliejaus ir žolelių ekstraktų atkuriamasis šampūnas visų tipų plaukams, 480 ml",Aromatika,GIN,35569,LT,4820177021785,,
"GLUCOSE B.BRAUN, 10 %, infuzinis tirpalas, 500 ml, N10",,GIN,22990,LT,,,
"TORASEMIDE TEVA, 5 mg, tabletės, N30",,GIN,22078,LT,3850114215350,,
"FRANK FRUITIES ENERGY & METABOLISM, maisto papildas medžiagų apykaitos palaikymui, guminukai, N80",,GIN,41502,LT,7649988082962,,
"FRANK FRUITIES PUMP IRON, maisto papildas geležies normai palaikyti, guminukai, N80",,GIN,41498,LT,7649988673450,,
"SWANSON, vitaminas K2, N30",,GIN,40440,LT,087614026718,,
"ABRI SAN 2 PREMIUM AIR PLUS, įklotai, 28 vnt.",,GIN,20715,LT,5703538949296,,
"CONVATEC STOMAHESIVE, pasta stomos priežiūrai, 30 g",,GIN,20551,LT,768455097920,,
"FRANK FRUITIES KIDS MULTI, maisto papildai vaikams nuo 4 metų, guminukai, N60",,GIN,41501,LT,7649988794513,,
"MODUS, 30 tablečių",,GIN,27544,LT,5907650226635,,
"VERDIN GASTRO TEA, arbata virškinimui, 20 maišelių",,GIN,23196,LT,5903031282207,,
"FRANK FRUITIES MENS MULTI, maisto papildas vyrams, guminukai, N80",,GIN,41497,LT,7649988082986,,
"FRANK FRUITIES SKIN, HAIR, NAILS, maisto papildas odai, plaukams, nagams, guminukai, N80",,GIN,41499,LT,7649988794575,,
"FRANK FRUITIES HELP GUT, žarnynui ir mikrobiomos pusiausvyros palaikymui, guminukai, N80",,GIN,41503,LT,7649988673443,,
"AMBIO KOMPLEKSAS IMUNITETUI SU GEROSIOMIS BAKTERIJOMIS, 30 kramtomųjų tablečių (galiojimas 2024.03.31)",,GIN,39351,LT,4779051110186,,
"HUMER, 0,9%, daugiafunkcinis fiziologinis tirpalas, 30x5ml",Humer,GIN,38783,LT,3664492017723,,
"ŽOLYNĖLIS ŽVARBIO ARBATĖLĖ, žolelių arbata, nuo 9 mėn., 1 g, 20 vnt.",Žolynėlis,GIN,24165,LT,4770161093246,,
"APTAMIL-PREMATIL, neišnešiotiems kūdikiams (nuo gimimo), 400 g",Aptamil,GIN,41604,LT,8718117609154,,
"CARSIL, 110 mg, kietosios kapsulės, N30",Carsil,GIN,23907,LT,3800010645195,,
"LAMISIL DERMGEL, 1 %, gelis, 15 g",Lamisil,GIN,26028,LT,4750769000068,,
"TEGADERM, pleistras intraveniniam kateteriui fiksuoti, 6 x 7 cm",Tegaderm,GIN,25930,LT,04064035052089,,
"UNIMED PHARMA UNITEARS, akių lašai, 10 ml",Unimed Pharma,GIN,20380,LT,8588000227617,,
"TEGADERM, pleistras intraveniniam kateteriui fiksuoti, 10 x 12 cm",Tegaderm,GIN,24633,LT,4054596115422,,
"Baboo Neišsipilanti Gertuvė su Silikoniniu Šiaudeliu, 260 ml, Rausva, Safari, 9+ Mėn",Baboo,GIN,36198,LT,5057778081231,,
"YOPE natūralus drėkinantis skystas muilas su TGA formule, ""Imbieras ir Sandalmedis"", 500ml.",yope,GIN,34916,LT,5900168906662,,
"OREGANO DENTAL GEL, gelis, 15 g",Oregano,GIN,32117,LT,5290931015883,,
"LUER SLIP, infuzinė sistema maišelyje, 25 vnt.",Luer,GIN,24993,LT,4751003441074,,
"Mucosamin, makšties kremas, 30 g",MUCOSAMIN,GIN,36989,LT,8021756001020,,
"Baboo mamos prekių rinkinys po gimdymo, M dydis",Baboo,GIN,39998,LT,5057778300042,,
"HairBurst kondicionierius garbanotiems, banguotiems plaukams, 350 m",HairBurst,GIN,38787,LT,5060743580936,,
"ELITAN, 5 mg/ml, injekcinis tirpalas, N10",,GIN,21390,LT,5290931021600,,
"OLOPATADINE UNIMED PHARMA, 1 mg/ml, akių lašai (tirpalas), 5 ml, N1",,GIN,41197,LT,8588000227358,,
"VERTIMED, 16 mg, tabletės, N60",,GIN,32511,LT,5290931021013,,
"TRIMETAZIDINE MR SERVIER, 35 mg, modifikuoto atpalaidavimo tabletės, N60",,GIN,28473,LT,3594455800508,,
"XYZAL, 5 mg, plėvele dengtos tabletės, (l.imp.), N28",,GIN,32575,LT,4779047950772,,
"NERVOSTRONG, 30 kapsulių",,GIN,23463,LT,4751029370020,,
"SESDERMA BTSES, drėkinamasis gelinis veido kremas nuo raukšlių, 50 ml",,GIN,32169,LT,8470003931991,,
"DR. WOLFF PLANTUR 21, šampūnas nuo plaukų slinkimo, 250 ml",Dr. Wolff,GIN,27040,LT,4008666710024,,
