title,manufacturer,source,source_id,country_code,barcode,composition,description
"ALSIROYAL tirpios granulės MAGNESIUM 400 CITRAT, N20",,APO,pmm0218435lt,LT,,,
"BIO-KULT MIGREA, 60 kapsulių",,APO,pmm0204302lt,LT,,,
"LEPICOL, 180 kapsulių",,APO,pmm0180008lt,LT,,,
"NEUROMED kapsulės, N15",,APO,pmm0194289lt,LT,,,
"DIAGNOSIS automat. kraujospūdžio matuoklis DIAGNOSTIC DM-500, N1",,APO,pmm0172213lt,LT,,,
"G.U.M. T. šepetėlis TravLer 1,2mm N6",,APO,pmm0191382lt,LT,,,
"CICCARELLI gelis nuo nagų grybelio TIMODORE, 7ml",,APO,pmm0172149lt,LT,8002140112003,,
"NOVEXPERT hipoalergiškas valomasis veido pienelis su magniu, 200ml",,APO,pmm0203726lt,LT,,,
"EXUVIANCE švelnus kreminis valiklis jautriai-sausai odai RELAX, 212ml",,APO,pmm0207945lt,LT,,,
"EXUVIANCE prausiklis normaliai-mišriai odai EMBRACE, 212ml",,APO,pmm0207936lt,LT,,,
"EXUVIANCE balansuojamasis losjonas EMBRACE, 200ml",,APO,pmm0207941lt,LT,,,
"EXUVIANCE drėkinamasis paakių kremas SHINE, 15g",,APO,pmm0207972lt,LT,,,
"MATH padidinto skvarbumo retinolio serumas RETINOL+, 15ml",,APO,pmm0207339lt,LT,,,
"BIOLOGICAL HAIR GROWTH ENERGIZING ESSENCE, 125ml",,APO,pmm0210212lt,LT,,,
"BIOLOGICAL ANTI HAIR LOSS LOTION, 250ml",,APO,pmm0210214lt,LT,,,
"BIOLOGICAL šampūnas ANTI-HAIR-LOSS, 250ml",,APO,pmm0210213lt,LT,,,
MATH MATTE MINERALS Biri mineralinė pudra Light 8g,,APO,pmm0221953lt,LT,,,
MATH SHIMMER Švytėjimo suteikianti priemonė Jam 15ml,,APO,pmm0221950lt,LT,,,
"Decatylen 0,25/0,03mg lozenges N40",,APO,pmm0180761lt,LT,,,
"TEPE dantų šepetėlis SELECT, minkštas, N1",,APO,pmm0194991lt,LT,,,
"SESDERMA prausimosi šveitiklis MANDELAC, 50ml",,APO,pmm0197014lt,LT,,,
"BIOLOGICAL šampūnas SKIN-PROTECTION MOISTURIZING, 250ml",,APO,pmm0210208lt,LT,,,
"ALPECIN šampūnas su kofeinu nuo plaukų slinkimo C1, 250ml",,APO,pmm0179784lt,LT,,,
MATH RESVERATROL Antioksidantas N60,,APO,pmm0221963lt,LT,,,
Ibuprofen Lannacher 400mg plėvele dengtos tabletės N10,,APO,pmm0180838lt,LT,,,
Strepsils Vitamin C kietosios pastilės N24,,APO,pmm0183329lt,LT,,,
"WELLMAN PROSTACE, 60 tablečių",,APO,pmm0196347lt,LT,,,
"NOVEXPERT aliejinis makiažo valiklis su Omega, 150ml",,APO,pmm0210737lt,LT,,,
"SVR raukšles koreguojantis stangrinamasis kremas DENSITIUM CREME, 50ml",,APO,pmm0182714lt,LT,3401347928779,,
nicorette freshmint 4mg vaistinė kramtoma guma N30,,APO,pmm0184043lt,LT,,,
"SALCURA purškiama maitinamoji priemonė probleminei odai JUNIOR, 250ml",,APO,pmm0191131lt,LT,,,
"ACORUS BALANCE COLLAGEN BEAUTY SACHETS, 9g x N20",,APO,pmm0193566lt,LT,,,
Ibuprom 200mg tab. N20,,APO,pmm0180181lt,LT,,,
Essentiale forte N 300mg caps. N30,,APO,pmm0183551lt,LT,,,
Hjertemagnyl 150mg plėv.dengt.tab. N30,,APO,pmm0180445lt,LT,,,
Septabene eukaliptų skonio pastilės N16,,APO,pmm0181787lt,LT,,,
ACC 20mg/ml ger.tirp.100ml N1,,APO,pmm0181480lt,LT,,,
Alka-Selzer 324mg effer.tab.N10,,APO,pmm0183268lt,LT,,,
"ŠVF žolelių arbata BRONCHOHERBA NAKČIAI, 1.5g x N20",,APO,pmm0181076lt,LT,,,
"Brontex 7,5mg/ml lašai 100ml N1",,APO,pmm0183565lt,LT,,,
TePe Nova dantų šepetėlis minkštas blist. N1,,APO,pmm0197838lt,LT,,,
"SESDERMA stangrinamoji kaukė lakštinė SES-MEDICAL, 1vnt",,APO,pmm0191883lt,LT,,,
KUKLA Repair plaukų kaukė 200ml,,APO,pmm0210199lt,LT,,,
"RESTAURA K1 atstatomasis šampūnas plaukams, 500ml",,APO,pmm0210203lt,LT,,,
"NEOSTRATA jauninamasis kremas 20AHA/PHA RESURFACE, 30ml",,APO,pmm0201225lt,LT,,,
"NEOSTRATA paakių kremas SKIN ACTIVE, 15ml",,APO,pmm0201230lt,LT,,,
"NEOSTRATA šveičiamasis prausiklis SKIN ACTIVE, 125ml",,APO,pmm0201231lt,LT,,,
"NEOSTRATA ypač didelės apsaugos emulsija DEFEND SPF50, 50ml",,APO,pmm0191732lt,LT,,,
"NEOSTRATA naktinis atkuriamasis kremas SKIN ACTIVE, 50ml",,APO,pmm0191733lt,LT,,,
"NEOSTRATA dieninis kremas SPF30 SKIN ACTIVE, 50ml",,APO,pmm0191734lt,LT,,,
"NEOSTRATA stangrinamasis kaklo kremas SKIN ACTIVE, 80g",,APO,pmm0191738lt,LT,,,
"NEOSTRATA šveičiamasis losjonas 15% AHA, 200ml",,APO,pmm0201193lt,LT,,,
"BIONIKE purškiamasis dezodorantas DEFENCE DEO SOFT CARE 48H, 150ml",,APO,pmm0171940lt,LT,8029041122412,,
"NEOSTRATA šviesinamasis serumas ENLIGHTEN, 30ml",,APO,pmm0191728lt,LT,,,
NEOSTRATA glikolinis prausiklis 20 AHA/P RESURFACE GLYCOLIC. 125ml,,APO,pmm0204140lt,LT,,,
"NEOSTRATA glikolinis losjonas 10 AHA RESURFACE SMOOTHING, 200ml",,APO,pmm0204028lt,LT,,,
"NEOSTRATA želė nuo spuogų CLARIFY TARGETED, 15g",,APO,pmm0204139lt,LT,,,
"NEOSTRATA valomasis prausiklis CLARIFY, 200ml",,APO,pmm0191725lt,LT,,,
"NEOSTRATA bioninis veido kremas 12PHA RESTORE, 40ml",,APO,pmm0191724lt,LT,,,
Beauty Omega 7 kapsulės N120,,APO,pmm0213657lt,LT,,,
"NEOSTRATA Retinol 0.05% retinolio paakių kremas CORRECT, 15ml",,APO,pmm0209516lt,LT,,,
"CURESUPPORT skystas vitaminas C liposomose ORANGE, 250ml",,APO,pmm0210490lt,LT,,,
"BIORGA losjonas nuo plaukų slinkimo CYSTIPHANE B6, 125ml",,APO,pmm0198289lt,LT,,,
"BIONIKE drėkinamasis veido kremas DEFENCE HYDRA LIGHT, 50ml",,APO,pmm0171857lt,LT,,,
Eucerin HYALURON FILLER vitamino C 10% serumas 7.5ml,,APO,pmm0207825lt,LT,,,
"VIRIDIAN ORGANIC HERBAL FEMALE COMPLEX, N30",,APO,pmm0200054lt,LT,,,
"COMPLIFLORA lašai BABY DROPS, 5ml",,APO,pmm0181544lt,LT,,,
"VIRIDIAN FERTILITY FOR MEN, N120",,APO,pmm0206880lt,LT,,,
SAPIENS Maistinės skaidulos 200g,,APO,pmm0210973lt,LT,,,
"FLORADIX skysta formulė su ašvaganda NEURO BALANCE, 250ml",,APO,pmm0206281lt,LT,,,
"ALSIROYAL ALGENOL OMEGA-3, 30 kapsulių",,APO,pmm0218438lt,LT,,,
"NEOSTRATA matiškumo suteikiantis serumas CLARIFY, 30ml",,APO,pmm0198002lt,LT,,,
"NEOSTRATA glikolinis kremas 10AHA RESURFACE, 40ml",,APO,pmm0201232lt,LT,,,
NEOSTRATA ENLIGHTEN Ultra brightening šviesinamasis prausiklis 100ml,,APO,pmm0203511lt,LT,,,
NEOSTRATA RESTORE Bionic bioninis veido serumas 10PHA 30ml,,APO,pmm0206685lt,LT,,,
Mantra LaDonna N90,,APO,pmm0210066lt,LT,,,
"EUCERIN UreaRepair PLUS pėdų kremas su 10 % šlapalo, 100ml",,APO,pmm0207891lt,LT,,,
"BIODERMA kremas emolientas ATODERM INTENSIVE BAUME, 200ml",,APO,pmm0181355lt,LT,,,
"BIODERMA dušo aliejus ATODERM HUILE DE DOUCHE, 1000ml",,APO,pmm0181960lt,LT,3401528520846,,
nicorette invisipatch 15mg/16val. transderminis pleistras N7,,APO,pmm0180321lt,LT,,,
Gingium 120mg tab. N30,,APO,pmm0194080lt,LT,,,
"NEOSTRATA glikolinis mikrodermabrazinis šveitiklis 10 AHA CORRECT, 75g",,APO,pmm0204024lt,LT,,,
"NEOSTRATA veido prausiklis 4PHA RESTORE, 200ml",,APO,pmm0200989lt,LT,,,
"NEOSTRATA drėkinamoji emulsija Sheer SPF40 CLARIFY, 50ml",,APO,pmm0201229lt,LT,,,
"NEOSTRATA pigmentinių dėmių šviesinamoji želė ENLIGHTEN, 20g",,APO,pmm0191727lt,LT,,,
"NEOSTRATA serumas raustančiai odai 6% PHA RESTORE, 29g",,APO,pmm0191730lt,LT,,,
"NEOSTRATA riebios odos tirpalas, 8AHA CLARIFY, 100ml",,APO,pmm0201228lt,LT,,,
Deep Relief 50mg/30mg/g gelis 50g,,APO,pmm0183459lt,LT,,,
Magne B6 geriamasis tirpalas 10ml ampulėse N10,,APO,pmm0183194lt,LT,,,
Nurofen Forte 400mg tab. N12,,APO,pmm0183825lt,LT,,,
Benzotal 200mg/g unq. 30g N1,,APO,pmm0179668lt,LT,,,
Mantra laktobakterijoms N90,,APO,pmm0210061lt,LT,,,
"NEOSTRATA šviesinamasis paakių kremas  ENLIGHTEN BRIGHTENING, 15ml",,APO,pmm0204027lt,LT,,,
"NEOSTRATA šviesinamasis kremas ENLIGHTEN BRIGHTENING SPF35, 40g",,APO,pmm0204026lt,LT,,,
"DMC MASK respiratorius FFP2, DM-002 juodos spalvos, N2",,APO,pmm0212189lt,LT,,,
Eucerin HYALURON FILLER Skin Refiner serumas 30ml,,APO,pmm0207828lt,LT,,,
"JOWAE drėkinamasis veido kremas su sakurų hidrolatu LIHGT, 40ml",,APO,pmm0172309lt,LT,,,
"BIODERMA pienelis nuo saulės vaikams PHOTODERM KID SPF 50+, 100ml",,APO,pmm0203620lt,LT,,,
Eucerin HYALURON FILLER naktinis kremas 50ml 63486,,APO,pmm0198651lt,LT,,,
"VOCAL juodųjų serbentų skonio, 24 pastilių",,APO,pmm0200240lt,LT,,,
"VITABALANS LACTOSEVEN, 50 tablečių",,APO,pmm0196420lt,LT,,,
Antiflat 42mg kramtomosios tabletės N50,,APO,pmm0180731lt,LT,,,
"EUCERIN Hyaluron-Filler + Elasticity 3D serumas, 30ml",,APO,pmm0207845lt,LT,,,
"KALCIKINON LIQUID, 150ml",,APO,pmm0200904lt,LT,,,
"EUCERIN Hyaluron-Filler + Elasticity naktinis kremas, 50ml",,APO,pmm0207843lt,LT,4005800160264,,
"VIRIDIAN ORGANIC KELP 600mg, N90",,APO,pmm0201135lt,LT,,,
"BIFOVAL BOULARDI, 15 kapsulių",,APO,pmm0193989lt,LT,,,
"EXUVIANCE drėkinamasis glikolinis kremas EMBRACE, 50ml",,APO,pmm0207944lt,LT,,,
"KUKLA COSMETICS drėkinamasis šampūnas, 300ml",,APO,pmm0210195lt,LT,,,
"Vienkartinės vinilinės pirštinės SYNSATION, dydis M, N100",,APO,pmm0218089lt,LT,,,
"APOTHEKA nesterili medicininė vata ZIG-ZAG, 100g",,APO,pmm0171664lt,LT,,,
"HARTMANN nesterilus neaustinis tvarstis MEDICOMP, 7.5 x 7.5cm, N100",,APO,pmm0172507lt,LT,,,
"HARTMANN tvarstis PEHA-HAFT COLOR, 8cm x 20m, raudonas, N1",,APO,pmm0172613lt,LT,,,
"MICRO-TOUCH nesterilios pirštinės HYDRACARE, M, N100",,APO,pmm0214471lt,LT,,,
"MICRO-TOUCH nesterilios pirštinės NITRILE ACCELERATOR-FREE, M, N100",,APO,pmm0214457lt,LT,,,
"MICRO-TOUCH nesterilios pirštinės MICRO-THIN WHITE NITRILE, M, N200",,APO,pmm0214463lt,LT,,,
"MICRO-TOUCH nesterilios medicininės pirštinės COATED, S, N100",,APO,pmm0192057lt,LT,,,
Acyclovir Stada 50mg/g kremas 5g N1,,APO,pmm0183652lt,LT,,,
Mantra DiaGood N120,,APO,pmm0210064lt,LT,,,
Persen forte kietos kapsulės N20,,APO,pmm0180237lt,LT,,,
Viprosal B tepalas 75g,,APO,pmm0181867lt,LT,,,
Septanazal (vaikams) 0.5mg+50mg/ml nosies purškalas 10ml,,APO,pmm0181657lt,LT,,,
Nolpaza 20mg tab. N14,,APO,pmm0182452lt,LT,,,
"Inovox orange 2/0,6/1,2mg pastil. N24",,APO,pmm0194150lt,LT,,,
Septabene citrinų ir šeivamedžių pastilės N16,,APO,pmm0182355lt,LT,,,
Neocitramonas tabletės N20,,APO,pmm0180267lt,LT,,,
Nolpaza 20mg tab. N7,,APO,pmm0181034lt,LT,,,
Ginkobil 120mg caps. N40,,APO,pmm0181147lt,LT,,,
Bromhexine-Grindex 8mg tab. N50,,APO,pmm0179863lt,LT,,,
Betadine 100mg/ml odos tirp. 30ml N1,,APO,pmm0191089lt,LT,,,
"DIAGNOSIS tarpdančių ir dantenų purkštuvas irigatorius WW-JET 3000, N1",,APO,pmm0172220lt,LT,,,
Nalgesin S 275mg tab. N10,,APO,pmm0180320lt,LT,,,
Mantra VIRimmun N90,,APO,pmm0210051lt,LT,,,
Maalox (be cukraus) kramtomosios tabletės N40,,APO,pmm0180752lt,LT,,,
"Sinupret geriamieji lašai, tirpalas 100ml",,APO,pmm0179685lt,LT,,,
Herbion 7mg/ml sirupas 150ml ir matavimo šaukštas N1,,APO,pmm0181214lt,LT,,,
Essentiale forte N 600mg caps. N30,,APO,pmm0181478lt,LT,,,
WellKid Peppa Pig Omega-3 guminukai N30,,APO,pmm0195425lt,LT,,,
"VITABIOTICS WELLKID PEPPA PIG VITAMIN D, 30 guminukų",,APO,pmm0200205lt,LT,,,
"ACORUS BALANCE milteliai SLIM DETOX, 180g",,APO,pmm0191028lt,LT,,,
"BIODERMA pienelis po deginimosi PHOTODERM APRES-SOLEIL, 200ml",,APO,pmm0203621lt,LT,,,
"URIAGE intensyvus drėkinamasis serumas EAU THERMALE, 30ml",,APO,pmm0182078lt,LT,3661434005022,,
Maalox geriama suspensija vienkartinė pakuotė N20,,APO,pmm0180939lt,LT,,,
Nalgesin S 275mg tab. N20,,APO,pmm0181608lt,LT,,,
Canesten [Clotrimazole Bayer] 10mg/g kremas 20g,,APO,pmm0237823lt,LT,,,
Bronchipret 60mg/160mg plėvele dengtos tabletės N20,,APO,pmm0180672lt,LT,,,
"PROPODEZAS FORTE su šeivamedžiu, 50 tablečių",,APO,pmm0211039lt,LT,,,
SESDERMA REPASKIN RINKINYS NUO SAULĖS,,APO,pmm0233821lt,LT,,,
Enterol 250mg caps. N10,,APO,pmm0183770lt,LT,,,
Hjertemagnyl 150mg plėv.dengt.tab. N90,,APO,pmm0180446lt,LT,,,
Ellaone 30mg tabletės N1,,APO,pmm0180324lt,LT,,,
ZoviDuo 50mg/10mg/g kremas 2g N1,,APO,pmm0183039lt,LT,,,
Exoderil 10mg/g kremas 30g N1,,APO,pmm0183219lt,LT,,,
Enterol 250mg caps. N20,,APO,pmm0180084lt,LT,,,
Rowachol caps. N100,,APO,pmm0183639lt,LT,,,
"COSMEPICK kūno šveitiklis su japonine kamelija SPA RELAX, 200ml",,APO,pmm0195759lt,LT,,,
Agnucaston 4mg tab. N30,,APO,pmm0183170lt,LT,,,
"Guttalax 7,5mg/ml lašai 30ml N1",,APO,pmm0179899lt,LT,,,
Aflubin tab. N48,,APO,pmm0180781lt,LT,,,
Aflubin geriamieji lašai 50ml N1,,APO,pmm0183520lt,LT,,,
Coldrex HotRem Lemon milteliai geriamam tirpalui N5,,APO,pmm0179731lt,LT,,,
Acic 50mg/g kremas 2g N1,,APO,pmm0183260lt,LT,,,
Exoderil 10 mg/ml odos tirpalas 10ml N1,,APO,pmm0183220lt,LT,,,
Exoderil 10mg/ml tirp.20ml(su lašint) N1,,APO,pmm0181795lt,LT,,,
NO-SPA 40mg tab. N24,,APO,pmm0181215lt,LT,,,
Sinupret tab. N50,,APO,pmm0179683lt,LT,,,
Miramile burnos gleivinės purškalas 30ml,,APO,pmm0183732lt,LT,,,
neo-angin be cukraus kietosios pastilės N24,,APO,pmm0191722lt,LT,,,
"Tonsilgon N geriamieji lašai, tirpalas 50ml",,APO,pmm0183273lt,LT,,,
Prospan 65mg tirpios tab. N10,,APO,pmm0183577lt,LT,,,
Stodal sir.200ml N1 (piltuv. ir taurelė),,APO,pmm0183251lt,LT,,,
"HUMER jūros vanduo užsikimšusiai nosiai kūdikiams ir vaikams, 50ml",,APO,pmm0201032lt,LT,,,
"VIRIDIAN SPORTS MULTI, N60",,APO,pmm0200060lt,LT,,,
"VIRIDIAN RHODIOLA ROSEA, N90",,APO,pmm0200059lt,LT,,,
EXUVIANCE RISE skaistinamoji deguonies veido kaukė 97ml,,APO,pmm0207966lt,LT,,,
TREJOS DEVYNERIOS geriamasis tirpalas 200ml,,APO,pmm0195357lt,LT,,,
"APOTHEKA Magnis + vitaminas B6, N60",,APO,pmm0195416lt,LT,,,
BIODERMA Photoderm KID SPF50+ aps.pienelis vaikams 100ml,,APO,pmm0233123lt,LT,,,
"Guttalax 7,5mg/ml lašai 15ml N1",,APO,pmm0183254lt,LT,,,
Radirex tabletės N10,,APO,pmm0179758lt,LT,,,
"Otipax ausų lašai, tirpalas 15ml",,APO,pmm0183345lt,LT,,,
Valeradix tabletės N60,,APO,pmm0183526lt,LT,,,
EXUVIANCE FOCUS dieninė emulsija SPF35 riebiai-mišriai odai 40g,,APO,pmm0207950lt,LT,,,
"EXUVIANCE paakių kremas brandžiai odai AGE REVERSE, 15g",,APO,pmm0207931lt,LT,,,
"EXUVIANCE valomasis prausiklis riebiai-mišriai odai FOCUS, 212ml",,APO,pmm0207949lt,LT,,,
"EXUVIANCE vitamino C veido serumas EMPOWER, 60 kapsulių",,APO,pmm0207958lt,LT,,,
"EXUVIANCE drėkinamasis kremas jautriai-sausai odai RELAX, 50ml",,APO,pmm0207947lt,LT,,,
"EXUVIANCE stangrinamasis naktinis kremas AGE REVERSE, 50g",,APO,pmm0207932lt,LT,,,
"EXUVIANCE trejopo poveikio veido šveitiklis ACHIEVE, 75g",,APO,pmm0207964lt,LT,,,
"EXUVIANCE skaistinamasis veido serumas EMPOWER, 30ml",,APO,pmm0207956lt,LT,,,
"EXUVIANCE atkuriamasis naktinis kremas jautriai-sausai odai RELAX, 50g",,APO,pmm0207948lt,LT,,,
"EXUVIANCE mineralinė emulsija su tonu BB EMPOWER SPF50, 50ml",,APO,pmm0207961lt,LT,,,
"SALCURA priemonė probleminei kūno odai BIOSKIN DERMASPRAY, 250ml",,APO,pmm0191126lt,LT,,,
"CERADICUPRA vaško juostelės kūnui BR, N20",,APO,pmm0172173lt,LT,,,
"VERSAN, 60 kapsulių",,APO,pmm0195378lt,LT,,,
"VITABIOTICS WELLKID PEPPA PIG MULTI-VITS, 30 guminukų",,APO,pmm0200204lt,LT,,,
"ISDIN pigmentines dėmes šviesinančios ampulės PIGMENT EXPERT, N10",,APO,pmm0189261lt,LT,,,
Ibumetin 400mg tab. N20,,APO,pmm0180662lt,LT,,,
"MATH aktyvus serumas nuo spuogų ANTI ACNE, 15ml",,APO,pmm0207332lt,LT,,,
Valeradix tabletės N20,,APO,pmm0179749lt,LT,,,
"BIODERMA drėkinamasis lūpų pieštukas ATODERM STICK LEVRES, 4g",,APO,pmm0233073lt,LT,,,
Livosil 140mg caps. N60,,APO,pmm0181519lt,LT,,,
BIONIKE itin aukštos apsaugos fluidinis losjonas DEFENCE SUN SPF 50+,,APO,pmm0213346lt,LT,,,
Omeprazole Inteli 20mg skrandyje neirios kietosios kapsulės N14,,APO,pmm0181057lt,LT,,,
Coryzalia tab. N40,,APO,pmm0183249lt,LT,,,
Detralex 500mg tab. N30,,APO,pmm0183215lt,LT,,,
Benfogamma 50mg dengtos tabletės N50,,APO,pmm0183323lt,LT,,,
Dentinox gel 10g N1,,APO,pmm0179686lt,LT,,,
Fercelan kietosios kapsulės N30,,APO,pmm0191308lt,LT,,,
NO-SPA 40mg plėvele dengtos tabletės N24,,APO,pmm0181854lt,LT,,,
Dr.Browns PreVent BT čiulptuk. naktį šviečiantys 6-18 mėn mėl,,APO,pmm0201120lt,LT,,,
Sinupret forte tab. N20,,APO,pmm0180814lt,LT,,,
Rehydron Optim milteliai geriamam tirpalui 10.7g N20,,APO,pmm0181131lt,LT,,,
"DIAGNOSIS elektrinis garsinis dantų šepetėlis WW-SONIC, juodas, N1",,APO,pmm0196544lt,LT,,,
"BEROCCA ENERGY, 30 šnypščiųjų tablečių",,APO,pmm0211830lt,LT,,,
"IMUNITAL su islandine kerpena HOT DRINK, N5",,APO,pmm0195080lt,LT,,,
"BIONIKE lipogelis nuo sudirgimo, intymioms sritims GYNEXELLE, 30ml",,APO,pmm0179531lt,LT,,,
"NOREVA kremas nuo spuogų GLOBAL 6 EXFOLIAC, 30ml",,APO,pmm0232219lt,LT,,,
Magne B6 tab.470mg+5mg dengt. tabletės N60,,APO,pmm0207525lt,LT,,,
Forlax 10g milteliai geriamajam tirpalui ruošti N20,,APO,pmm0183271lt,LT,,,
"BIONIKE micelinis vanduo veidui, akims ir lūpoms DEFENCE, 100ml",,APO,pmm0171882lt,LT,,,
Hemorol žvakutės N12,,APO,pmm0179797lt,LT,,,
neo-angin kietosios pastilės N24,,APO,pmm0183124lt,LT,,,
Fenistil 1mg/g gelis 30g N1,,APO,pmm0183160lt,LT,,,
Saridon tab. N10,,APO,pmm0179979lt,LT,,,
Canifug cremolum 200mg ovulės N3,,APO,pmm0183384lt,LT,,,
Cetirizin Actavis 10mg plėvele dengtos tabletės N10,,APO,pmm0180259lt,LT,,,
Sinupret intens tab. N20,,APO,pmm0181801lt,LT,,,
Rennie 680mg/80mg kramtomosios tabletės N24,,APO,pmm0183158lt,LT,,,
Ibuprom Express 400mg caps. N10,,APO,pmm0181429lt,LT,,,
"PoloVox 8,75mg/d. puršk.15ml N1",,APO,pmm0194019lt,LT,,,
Enterol 250mg milteliai geriamajai suspensijai pakeliuose N10,,APO,pmm0183771lt,LT,,,
"Galazolin 1mg/ml nosies lašai, tirpalas 10ml",,APO,pmm0179603lt,LT,,,
Metafenex 200mg/500mg tab. N10,,APO,pmm0221247lt,LT,,,
Ibugard 100mg/5ml susp.120ml N1,,APO,pmm0181836lt,LT,,,
Smecta pulv.3g N10,,APO,pmm0183177lt,LT,,,
Lecrolyn 40mg/ml akių lašai 5ml N1,,APO,pmm0183750lt,LT,,,
Gudobelių tinktūra Valentis geriamieji lašai 80ml,,APO,pmm0183940lt,LT,,,
"Mėtų tinktūra Valentis geriamieji lašai, tirpalas 25ml",,APO,pmm0183611lt,LT,,,
Ibustar vaikams 20mg/ml geriama suspensija 100ml +geriamasis švirkštas,,APO,pmm0180872lt,LT,,,
Minoxidil Inteli 20mg/ml odos tirpalas 60ml su dozavimo pompa,,APO,pmm0180780lt,LT,,,
Minoxidil Inteli 50mg/ml odos tirpalas 60ml su dozavimo pompa,,APO,pmm0180779lt,LT,,,
Nurofen Forte Orange 40mg/ml geriamoji suspensija100ml,,APO,pmm0193758lt,LT,,,
oktiseptas 1mg/20mg/ml odos tirpalas su purškalo pompa 50ml,,APO,pmm0181569lt,LT,,,
Nurofen Forte Strawberry 40mg/ml geriamoji suspensija 100ml,,APO,pmm0181820lt,LT,,,
Otrinazil 1mg/50mg/ml nosies purškalas (tirpalas) 10ml,,APO,pmm0191778lt,LT,,,
"Allergodil 0.5mg/ml akių lašai, tirpalas 6ml",,APO,pmm0183412lt,LT,,,
"Galazolin 0.5mg/ml nosies lašai, tirpalas 10ml",,APO,pmm0179602lt,LT,,,
Betadine 100mg/g tepalas 20g,,APO,pmm0183179lt,LT,,,
Sukatžolių tinktūra Valentis geriamieji lašai 25ml,,APO,pmm0183369lt,LT,,,
Septabene 1.5mg+5mg/ml burnos gleivinės purškalas 30ml,,APO,pmm0181788lt,LT,,,
"Sab simplex 69.19mg/ml geriamieji lašai, suspensija 30ml",,APO,pmm0183234lt,LT,,,
Zyrtec 1mg/ml geriamasis tirpalas 75ml su matavimo šaukštu,,APO,pmm0183324lt,LT,,,
Carbosan 20mg/g gel 5g,,APO,pmm0183450lt,LT,,,
oktiseptas 1mg/20mg/ml odos tirpalas su purškalo pompa 250ml,,APO,pmm0193904lt,LT,,,
"Jox burnos gleivinės, gerklų ir ryklės purškalas 30ml",,APO,pmm0183522lt,LT,,,
Lidoposterin 50mg/g tepalas (su kaniule) 25g,,APO,pmm0183657lt,LT,,,
Olfen 10mg/g gelis 100g,,APO,pmm0182588lt,LT,,,
"Otinum 20% ausų lašai, tirpalas 10g",,APO,pmm0179643lt,LT,,,
Permethrin LMP 40 mg/g tepalas 40g,,APO,pmm0183213lt,LT,,,
"Otrivin 1mg/ml nosies purškalas, tirpalas 10ml",,APO,pmm0183385lt,LT,,,
Otrivin 0.5mg/ml nosies lašai 10ml,,APO,pmm0183141lt,LT,,,
Kamparo aliejus Valentis 100mg/ml odos tirpalas 30ml,,APO,pmm0183590lt,LT,,,
Espumisan L 40mg/ml emuls. 30ml,,APO,pmm0183471lt,LT,,,
Duphalac 667mg/ml geriamasis tirpalas 500ml,,APO,pmm0193621lt,LT,,,
Hedelix 8mg/ml sirupas 100ml,,APO,pmm0183185lt,LT,,,
Rhino-Stas 1mg/ml purškalas 10ml,,APO,pmm0184013lt,LT,,,
Septanazal (suaugusiems) 1mg+50mg/ml nosies purškalas 10ml,,APO,pmm0181656lt,LT,,,
Diclac 50mg/g gelis 50g,,APO,pmm0183397lt,LT,,,
Kamistad N 20mg/185mg/g gelis 10g,,APO,pmm0183785lt,LT,,,
Dr.Browns Whale seilinukas - kaklaskarė su kramtuku N1,,APO,pmm0211142lt,LT,,,
Tonsilgon N tab. N50,,APO,pmm0181029lt,LT,,,
Coldrex tabletės N12,,APO,pmm0194634lt,LT,,,
"Oculoheel gtt. 0,45ml N15",,APO,pmm0183296lt,LT,,,
Loperamidum WZF 2mg tab. N10,,APO,pmm0180448lt,LT,,,
Duphalac 667mg/ml geriamasis tirpalas 200ml,,APO,pmm0183159lt,LT,,,
"OtriDuo 0,5mg+0,6mg/ml 10ml N1",,APO,pmm0180543lt,LT,,,
Lomexin 200mg ovul. N3,,APO,pmm0183208lt,LT,,,
Tantum Verde 3mg past. N20,,APO,pmm0183997lt,LT,,,
"GC paviršinis dantų kremas TOOTH MOUSSE, tutti frutti skonio, 35ml",,APO,pmm0198645lt,LT,,,
Sudocrem Multi-Expert 125g,,APO,pmm0183678lt,LT,,,
"MEDRULL kvėpavimo pleistras MY LITTLE NOSE, N5",,APO,pmm0182065lt,LT,,,
Sudocrem Multi-Expert 250g,,APO,pmm0198906lt,LT,,,
"SAMBUCOL kramtomos tabletės BLACK ELDERBERY FOR KIDS, N60",,APO,pmm0204728lt,LT,,,
"Ledinukas vaikams su ksilitoliu, be cukraus XyliPOP, braškių skonio N1",,APO,pmm0210671lt,LT,,,
"SAMBUCOL geriamieji lašai BLACK ELDERBERY IMMUNO FORTE, 120ml",,APO,pmm0201658lt,LT,,,
"MIRADENT kramtomoji guma vaikams, braškių skonio, KIDS, N30",,APO,pmm0210673lt,LT,,,
"MIRADENT kramtomoji guma vaikams, obuolių skonio, KIDS, N30",,APO,pmm0210674lt,LT,,,
"GC dantų kremas su fluoru MI PASTE PLUS, tutti frutti skonio, 35ml",,APO,pmm0200123lt,LT,,,
"GC paviršinis dantų kremas TOOTH MOUSSE, braškių skonio, 35ml",,APO,pmm0198652lt,LT,,,
"Ledinukas vaikams su ksilitoliu, be cukraus XyliPOP, mėlynių skonio N1",,APO,pmm0210672lt,LT,,,
